Epoch,CPU_Usage(%),RAM_Usage(%),GPU_Usage(%),GPU_Memory_Used(MB),GPU_Power(W),Network_Usage(Bytes),Epoch_Training_Time(s),source_file
20,0.0,39.2,0.0,21340.0,146.39,213614807,8.168329000473022,training_metrics_batch64_lr0.001_epochs20.csv
1,0.0,40.8,0.0,21342.0,131.98,213684318,63.74154734611511,training_metrics_batch64_lr0.001_epochs30.csv
2,0.0,40.8,0.0,21342.0,143.66199999999998,213721100,8.021332263946533,training_metrics_batch64_lr0.001_epochs30.csv
3,0.0,40.5,0.0,21342.0,144.433,213753452,8.208268642425537,training_metrics_batch64_lr0.001_epochs30.csv
4,0.0,40.5,0.0,21342.0,145.479,213784275,8.142069339752197,training_metrics_batch64_lr0.001_epochs30.csv
5,0.1,40.7,0.0,21342.0,145.303,213814331,8.40731430053711,training_metrics_batch64_lr0.001_epochs30.csv
6,0.0,40.7,0.0,21342.0,145.679,213844465,8.034246683120728,training_metrics_batch64_lr0.001_epochs30.csv
7,0.0,40.9,0.0,21342.0,144.706,213877965,8.057554244995117,training_metrics_batch64_lr0.001_epochs30.csv
8,0.1,40.9,0.0,21342.0,145.856,213908699,8.267377853393555,training_metrics_batch64_lr0.001_epochs30.csv
9,0.0,40.9,0.0,21342.0,146.399,213938981,8.049442052841187,training_metrics_batch64_lr0.001_epochs30.csv
10,0.0,40.9,0.0,21342.0,146.474,213969499,8.30509901046753,training_metrics_batch64_lr0.001_epochs30.csv
11,0.0,41.0,0.0,21342.0,146.459,214000017,8.18089747428894,training_metrics_batch64_lr0.001_epochs30.csv
12,0.0,41.0,0.0,21342.0,146.297,214029795,8.114002704620361,training_metrics_batch64_lr0.001_epochs30.csv
13,0.0,41.0,0.0,21342.0,144.817,214060019,8.128182888031006,training_metrics_batch64_lr0.001_epochs30.csv
14,0.0,41.0,0.0,21342.0,146.776,214090539,8.054661512374878,training_metrics_batch64_lr0.001_epochs30.csv
15,0.0,41.1,0.0,21342.0,147.716,214120947,8.2517569065094,training_metrics_batch64_lr0.001_epochs30.csv
16,0.0,40.5,0.0,21342.0,145.164,214151335,8.36089825630188,training_metrics_batch64_lr0.001_epochs30.csv
17,0.0,40.8,0.0,21342.0,147.206,214181307,8.150623321533203,training_metrics_batch64_lr0.001_epochs30.csv
18,0.0,40.9,0.0,21342.0,146.723,214210951,7.969058990478516,training_metrics_batch64_lr0.001_epochs30.csv
19,0.0,40.9,0.0,21342.0,146.92000000000002,214241232,8.185983180999756,training_metrics_batch64_lr0.001_epochs30.csv
20,0.0,41.0,0.0,21342.0,147.72,214271042,8.04124116897583,training_metrics_batch64_lr0.001_epochs30.csv
21,0.0,41.0,0.0,21342.0,147.871,214301314,8.024856328964233,training_metrics_batch64_lr0.001_epochs30.csv
22,0.1,41.1,0.0,21342.0,147.89,214331602,8.133435487747192,training_metrics_batch64_lr0.001_epochs30.csv
23,0.1,41.1,0.0,21342.0,147.584,214361712,8.17636251449585,training_metrics_batch64_lr0.001_epochs30.csv
24,0.0,41.2,0.0,21342.0,147.67000000000002,214392038,8.090011596679688,training_metrics_batch64_lr0.001_epochs30.csv
25,0.0,41.2,0.0,21342.0,149.316,214422062,8.074305057525635,training_metrics_batch64_lr0.001_epochs30.csv
26,0.0,41.2,0.0,21342.0,146.924,214452486,8.28158974647522,training_metrics_batch64_lr0.001_epochs30.csv
27,0.0,41.3,0.0,21342.0,147.722,214482542,8.067537307739258,training_metrics_batch64_lr0.001_epochs30.csv
28,0.0,40.7,0.0,21342.0,146.72199999999998,214512492,8.036961555480957,training_metrics_batch64_lr0.001_epochs30.csv
29,0.9,40.9,0.0,21342.0,147.147,214543326,8.127970933914185,training_metrics_batch64_lr0.001_epochs30.csv
30,0.0,41.0,0.0,21342.0,147.735,214576222,8.278371334075928,training_metrics_batch64_lr0.001_epochs30.csv
1,0.0,48.2,0.0,21352.0,131.12,216616815,66.6826479434967,training_metrics_batch64_lr0.01_epochs10.csv
2,0.0,48.1,0.0,21352.0,145.48700000000002,216649859,8.241015434265137,training_metrics_batch64_lr0.01_epochs10.csv
3,0.1,48.1,0.0,21352.0,146.312,216681877,8.130010843276978,training_metrics_batch64_lr0.01_epochs10.csv
4,0.0,48.3,0.0,21352.0,143.85,216711957,8.108518362045288,training_metrics_batch64_lr0.01_epochs10.csv
5,0.1,48.2,0.0,21352.0,144.986,216746719,7.969609975814819,training_metrics_batch64_lr0.01_epochs10.csv
6,0.0,47.7,0.0,21352.0,143.901,216777327,8.052810907363892,training_metrics_batch64_lr0.01_epochs10.csv
7,0.0,47.9,0.0,21352.0,143.519,216806973,7.984726667404175,training_metrics_batch64_lr0.01_epochs10.csv
8,0.1,47.9,0.0,21352.0,145.05,216837059,8.040557622909546,training_metrics_batch64_lr0.01_epochs10.csv
9,0.0,48.1,0.0,21352.0,144.397,216869391,8.036279201507568,training_metrics_batch64_lr0.01_epochs10.csv
10,0.0,48.3,0.0,21352.0,144.91899999999998,216900047,8.09519076347351,training_metrics_batch64_lr0.01_epochs10.csv
1,0.1,50.0,0.0,21356.0,129.969,216967757,65.8651328086853,training_metrics_batch64_lr0.01_epochs20.csv
2,10.3,49.7,0.0,21356.0,142.671,217001025,8.10885238647461,training_metrics_batch64_lr0.01_epochs20.csv
3,0.1,49.9,0.0,21356.0,143.312,217031079,8.396246671676636,training_metrics_batch64_lr0.01_epochs20.csv
4,6.3,49.9,0.0,21356.0,142.301,217068878,8.179940938949585,training_metrics_batch64_lr0.01_epochs20.csv
5,1.1,49.9,0.0,21356.0,143.645,217103564,8.288397073745728,training_metrics_batch64_lr0.01_epochs20.csv
6,0.0,49.9,0.0,21356.0,144.043,217133656,8.193181991577148,training_metrics_batch64_lr0.01_epochs20.csv
7,0.1,49.5,0.0,21356.0,145.257,217165492,8.13385009765625,training_metrics_batch64_lr0.01_epochs20.csv
8,0.0,49.6,0.0,21356.0,147.40800000000002,217195676,8.171908378601074,training_metrics_batch64_lr0.01_epochs20.csv
9,0.1,49.7,0.0,21356.0,143.755,217226692,8.143096923828125,training_metrics_batch64_lr0.01_epochs20.csv
10,0.0,49.8,0.0,21356.0,144.144,217257670,8.122076272964478,training_metrics_batch64_lr0.01_epochs20.csv
11,0.2,49.8,0.0,21356.0,145.881,217287576,8.001458644866943,training_metrics_batch64_lr0.01_epochs20.csv
12,0.1,49.8,0.0,21356.0,146.87,217317862,8.12704610824585,training_metrics_batch64_lr0.01_epochs20.csv
13,0.0,49.8,0.0,21356.0,147.962,217349646,8.1756911277771,training_metrics_batch64_lr0.01_epochs20.csv
14,0.0,49.9,0.0,21356.0,145.25,217379788,8.139399766921997,training_metrics_batch64_lr0.01_epochs20.csv
15,0.0,49.9,0.0,21356.0,146.272,217410690,8.230063676834106,training_metrics_batch64_lr0.01_epochs20.csv
16,0.0,50.0,0.0,21356.0,145.886,217440844,8.264601945877075,training_metrics_batch64_lr0.01_epochs20.csv
17,0.4,50.0,0.0,21356.0,144.905,217470902,8.141025066375732,training_metrics_batch64_lr0.01_epochs20.csv
18,0.0,50.0,0.0,21356.0,148.75,217501128,8.13405704498291,training_metrics_batch64_lr0.01_epochs20.csv
19,0.0,49.2,0.0,21356.0,146.20100000000002,217530788,8.069046974182129,training_metrics_batch64_lr0.01_epochs20.csv
20,0.0,49.4,0.0,21356.0,146.298,217562816,8.003496646881104,training_metrics_batch64_lr0.01_epochs20.csv
1,0.1,51.5,0.0,21358.0,132.031,217634693,67.16882538795471,training_metrics_batch64_lr0.01_epochs30.csv
2,0.1,51.6,0.0,21358.0,145.423,217664917,8.082161664962769,training_metrics_batch64_lr0.01_epochs30.csv
3,0.0,51.5,0.0,21358.0,144.827,217696663,8.190895318984985,training_metrics_batch64_lr0.01_epochs30.csv
4,0.0,51.4,0.0,21358.0,145.24,217726735,8.285137414932251,training_metrics_batch64_lr0.01_epochs30.csv
5,0.0,51.5,0.0,21358.0,144.74200000000002,217757551,8.176955223083496,training_metrics_batch64_lr0.01_epochs30.csv
6,0.0,51.5,0.0,21358.0,144.41,217787663,8.132415056228638,training_metrics_batch64_lr0.01_epochs30.csv
7,0.0,51.5,0.0,21358.0,144.711,217818207,8.073624610900879,training_metrics_batch64_lr0.01_epochs30.csv
8,0.1,51.6,0.0,21358.0,145.53300000000002,217848355,8.200692653656006,training_metrics_batch64_lr0.01_epochs30.csv
9,0.0,51.7,0.0,21358.0,147.953,217879769,8.24901819229126,training_metrics_batch64_lr0.01_epochs30.csv
10,0.0,51.0,0.0,21358.0,144.103,217910719,8.230247974395752,training_metrics_batch64_lr0.01_epochs30.csv
11,0.0,51.3,0.0,21358.0,146.284,217942249,8.12475872039795,training_metrics_batch64_lr0.01_epochs30.csv
12,0.0,51.4,0.0,21358.0,146.759,217975203,8.11135458946228,training_metrics_batch64_lr0.01_epochs30.csv
13,0.0,51.4,0.0,21358.0,146.683,218005235,8.161641836166382,training_metrics_batch64_lr0.01_epochs30.csv
14,0.0,51.4,0.0,21358.0,148.31799999999998,218035852,8.297411680221558,training_metrics_batch64_lr0.01_epochs30.csv
15,0.0,51.6,0.0,21358.0,146.871,218066589,8.203636407852173,training_metrics_batch64_lr0.01_epochs30.csv
16,0.0,51.6,0.0,21358.0,146.89,218097271,8.18475866317749,training_metrics_batch64_lr0.01_epochs30.csv
17,0.0,51.6,0.0,21358.0,145.379,218128499,8.237850666046143,training_metrics_batch64_lr0.01_epochs30.csv
18,0.1,51.7,0.0,21358.0,144.814,218159291,8.171704769134521,training_metrics_batch64_lr0.01_epochs30.csv
19,0.0,51.7,0.0,21358.0,146.485,218189783,8.146157026290894,training_metrics_batch64_lr0.01_epochs30.csv
20,0.1,51.8,0.0,21358.0,145.70600000000002,218220663,8.129786491394043,training_metrics_batch64_lr0.01_epochs30.csv
21,0.2,51.8,0.0,21358.0,146.901,218251607,7.96151065826416,training_metrics_batch64_lr0.01_epochs30.csv
22,0.1,50.9,0.0,21358.0,146.59300000000002,218283545,8.182844161987305,training_metrics_batch64_lr0.01_epochs30.csv
23,0.0,51.2,0.0,21358.0,146.602,218313853,8.173136949539185,training_metrics_batch64_lr0.01_epochs30.csv
24,0.1,51.3,0.0,21358.0,146.594,218344893,8.170770645141602,training_metrics_batch64_lr0.01_epochs30.csv
25,0.0,51.5,0.0,21358.0,146.492,218375269,8.063267707824707,training_metrics_batch64_lr0.01_epochs30.csv
26,0.0,51.5,0.0,21358.0,146.501,218405557,8.230437517166138,training_metrics_batch64_lr0.01_epochs30.csv
27,0.0,51.6,0.0,21358.0,147.221,218446837,8.089001893997192,training_metrics_batch64_lr0.01_epochs30.csv
28,0.0,51.6,0.0,21358.0,146.385,218480245,8.074765920639038,training_metrics_batch64_lr0.01_epochs30.csv
29,0.1,51.7,0.0,21358.0,146.995,218511687,8.199153423309326,training_metrics_batch64_lr0.01_epochs30.csv
30,2.4,51.8,0.0,21358.0,147.06,218542117,8.206789255142212,training_metrics_batch64_lr0.01_epochs30.csv
